tweet_id,full_text,name,retweet_count,favorite_count,source,normalized_numerator,normalized_denominator,img_num,breed,expanded_urls,jpg_url,dog_stage
862831371563274240,"This is Zooey. She's the world's biggest fan of illiterate delivery people. 13/10 not your fault they don't listen, Zooey https://t.co/ixOFQ1tfqE",Zooey,5457,20011,Twitter for iPhone,13.0,10.0,2,Australian Terrier,"https://twitter.com/dog_rates/status/862831371563274240/photo/1,https://twitter.com/dog_rates/status/862831371563274240/photo/1",https://pbs.twimg.com/media/C_lkieeVwAAm0L4.jpg,
862722525377298433,"This is Dave. He passed the h*ck out. It's barely the afternoon on a Thursday, Dave. Get it together. Still 11/10 would boop mid-snooze https://t.co/Eme9Uar6v2",Dave,3809,17779,Twitter for iPhone,11.0,10.0,1,Basset,https://twitter.com/dog_rates/status/862722525377298433/photo/1,https://pbs.twimg.com/media/C_kBjuUUIAArs2-.jpg,
862457590147678208,"This is Jersey. He likes to watch movies, but only if you watch with him. Enjoys horror films like The Bababork and H*ckraiser. 13/10 https://t.co/jvSNASweNb",Jersey,5388,21492,Twitter for iPhone,13.0,10.0,1,,"https://twitter.com/dog_rates/status/862457590147678208/photo/1,https://twitter.com/dog_rates/status/862457590147678208/photo/1,https://twitter.com/dog_rates/status/862457590147678208/photo/1",https://pbs.twimg.com/media/C_gQmaTUMAAPYSS.jpg,
862096992088072192,We only rate dogs. Please don't send perfectly toasted marshmallows attempting to drive. Thank you... 13/10 https://t.co/nvZyyrp0kd,None,21840,66437,Twitter for iPhone,13.0,10.0,2,Chow,"https://twitter.com/dog_rates/status/862096992088072192/photo/1,https://twitter.com/dog_rates/status/862096992088072192/photo/1",https://pbs.twimg.com/media/C_bIo7QXYAAGfPu.jpg,
861383897657036800,This is Hobbes. He's never seen bubbles before. 13/10 deep breaths buddy https://t.co/QFRlbZw4Z1,Hobbes,11528,37744,Twitter for iPhone,13.0,10.0,1,Cardigan,https://twitter.com/dog_rates/status/861383897657036800/photo/1,https://pbs.twimg.com/media/C_RAFTxUAAAbXjV.jpg,
861288531465048066,HI. MY. NAME. IS. BOOMER. AND. I. WANT. TO. SAY. IT'S. H*CKIN. RIDICULOUS. THAT. DOGS. CAN'T VOTE. ABSOLUTE. CODSWALLUP. THANK. YOU. 13/10 https://t.co/SqKJPwbQ2g,None,4479,18032,Twitter for iPhone,13.0,10.0,1,,https://twitter.com/dog_rates/status/861288531465048066/video/1,https://pbs.twimg.com/ext_tw_video_thumb/861288473281437696/pu/img/RERGmRgPyaaaB-tB.jpg,
861005113778896900,This is Burt. He thinks your thesis statement is comically underdeveloped. 12/10 intellectual af https://t.co/jH6EN9cEn6,Burt,4119,17538,Twitter for iPhone,12.0,10.0,1,German Shepherd,https://twitter.com/dog_rates/status/861005113778896900/photo/1,https://pbs.twimg.com/media/C_LnlF5VoAEsL1K.jpg,
860563773140209665,"Meet Lorenzo. He's an avid nifty hat wearer and absolute 13/10, but he needs your help to beat cancer. Link below

https://t.co/qZdSdzm08p https://t.co/oDIQ1KkdPt",Lorenzo,2334,7878,Twitter for iPhone,13.0,10.0,1,Cardigan,"https://www.gofundme.com/help-lorenzo-beat-cancer,https://twitter.com/dog_rates/status/860563773140209665/photo/1,https://twitter.com/dog_rates/status/860563773140209665/photo/1",https://pbs.twimg.com/media/C_FWL0vVwAA13N7.jpg,
860524505164394496,This is Carl. He likes to dance. Doesn't care what you think about it. 13/10 h*ckin confident pup https://t.co/C2zHcNIu4I,Carl,5698,24678,Twitter for iPhone,13.0,10.0,1,Bedlington Terrier,https://twitter.com/dog_rates/status/860524505164394496/photo/1,https://pbs.twimg.com/media/C_EyeKuXkAAdxY-.jpg,
860276583193509888,This is Jordy. He likes to go on adventures and watch the small scaly underwater dogs with fins pass him by. 12/10 peaceful as h*ck https://t.co/xJo6S2sfsN,Jordy,3745,19154,Twitter for iPhone,12.0,10.0,1,,https://twitter.com/dog_rates/status/860276583193509888/photo/1,https://pbs.twimg.com/media/C_BQ_NlVwAAgYGD.jpg,
860184849394610176,"Here we have perhaps the wisest dog of all. Above average with light sabers. Immortal as h*ck. 14/10 dog, or dog not, there is no try https://t.co/upRYxG4KbG",None,6295,17474,Twitter for iPhone,14.0,10.0,1,,https://twitter.com/dog_rates/status/860184849394610176/photo/1,https://pbs.twimg.com/media/C-_9jWWUwAAnwkd.jpg,
859924526012018688,Meet Milky. She has no idea what happened. Just as pupset as you. Perhaps a sheep exploded. Even offered to help clean. 12/10 very good girl https://t.co/g8vpXFzw29,Milky,4349,20021,Twitter for iPhone,12.0,10.0,1,French Bulldog,https://twitter.com/dog_rates/status/859924526012018688/photo/1,https://pbs.twimg.com/media/C-8QypZXcAAekaF.jpg,
859851578198683649,Meet Trooper. He picks pup recyclables that have blown out of bins in the neighborhood and puts them back. 13/10 environmentally savvy af https://t.co/BqSttrTuIl,Trooper,3780,16105,Twitter for iPhone,13.0,10.0,4,Labrador Retriever,"https://twitter.com/dog_rates/status/859851578198683649/photo/1,https://twitter.com/dog_rates/status/859851578198683649/photo/1,https://twitter.com/dog_rates/status/859851578198683649/photo/1,https://twitter.com/dog_rates/status/859851578198683649/photo/1",https://pbs.twimg.com/media/C-7OcfyXsAAsqzU.jpg,
859607811541651456,Sorry for the lack of posts today. I came home from school and had to spend quality time with my puppo. Her name is Zoey and she's 13/10 https://t.co/BArWupFAn0,None,1704,19476,Twitter for iPhone,13.0,10.0,1,Golden Retriever,https://twitter.com/dog_rates/status/859607811541651456/photo/1,https://pbs.twimg.com/media/C-3wvtxXcAUTuBE.jpg,puppo
859196978902773760,We only rate dogs. This is quite clearly a smol broken polar bear. We'd appreciate if you only send dogs. Thank you... 12/10 https://t.co/g2nSyGenG9,None,25661,75193,Twitter for iPhone,12.0,10.0,1,,https://twitter.com/dog_rates/status/859196978902773760/video/1,https://pbs.twimg.com/ext_tw_video_thumb/859196962498805762/pu/img/-yBpr4-o4GJZECYE.jpg,
859074603037188101,Here we have an exotic dog. Good at ukulele. Fashionable af. Has two more arms if needed. Is blue. Knows what 'ohana means. 13/10 would pet https://t.co/gEsymGTXCT,None,14740,35553,Twitter for iPhone,13.0,10.0,1,,https://twitter.com/dog_rates/status/859074603037188101/photo/1,https://pbs.twimg.com/media/C-wLyufW0AA546I.jpg,
858843525470990336,I have stumbled puppon a doggo painting party. They're looking to be the next Pupcasso or Puppollock. All 13/10 would put it on the fridge https://t.co/cUeDMlHJbq,None,3771,16304,Twitter for iPhone,13.0,10.0,1,Golden Retriever,https://twitter.com/dog_rates/status/858843525470990336/photo/1,https://pbs.twimg.com/media/C-s5oYZXkAAMHHq.jpg,doggo
858471635011153920,This is Sophie. She just arrived. Used pawority shipping. Speedy as h*ck delivery. 13/10 would carefully assemble https://t.co/8jOC4zhNxy,Sophie,5271,22640,Twitter for iPhone,13.0,10.0,1,Pembroke,https://twitter.com/dog_rates/status/858471635011153920/photo/1,https://pbs.twimg.com/media/C-nnZBdXkAAB-wg.jpg,
858107933456039936,This is Wyatt. He had an interview earlier today. Was just told he didn't get the job. A h*ckin injustice. Still 12/10 keep your chin pup https://t.co/QXA4sCXSDF,Wyatt,3154,16524,Twitter for iPhone,12.0,10.0,1,Golden Retriever,https://twitter.com/dog_rates/status/858107933456039936/photo/1,https://pbs.twimg.com/media/C-icm_WXUAAmuRR.jpg,
857989990357356544,This is Rosie. She was just informed of the walk that's about to happen. Knows there are many a stick along the way. 12/10 such excite https://t.co/sOl7cFaP5X,Rosie,2812,16952,Twitter for iPhone,12.0,10.0,1,French Bulldog,https://twitter.com/dog_rates/status/857989990357356544/photo/1,https://pbs.twimg.com/media/C-gxV9ZXkAIBL-S.jpg,
857746408056729600,Meet Thor. He doesn't have finals because he's a dog but is pupset you have finals. Just wants to play. 13/10 would abandon education for https://t.co/7IFn3rkJai,Thor,11524,36021,Twitter for iPhone,13.0,10.0,1,Labrador Retriever,"https://twitter.com/dog_rates/status/857746408056729600/photo/1,https://twitter.com/dog_rates/status/857746408056729600/photo/1,https://twitter.com/dog_rates/status/857746408056729600/photo/1",https://pbs.twimg.com/media/C-dTzBzXUAQRjYz.jpg,
857393404942143489,"Instead of the usual nightly dog rate, I'm sharing this story with you. Meeko is 13/10 and would like your help 

https://t.co/Mj4j6QoIJk https://t.co/JdNE5oqYEV",None,1785,6236,Twitter for iPhone,13.0,10.0,3,Malamute,"https://www.gofundme.com/meeko-needs-heart-surgery,https://twitter.com/dog_rates/status/857393404942143489/photo/1,https://twitter.com/dog_rates/status/857393404942143489/photo/1,https://twitter.com/dog_rates/status/857393404942143489/photo/1,https://twitter.com/dog_rates/status/857393404942143489/photo/1",https://pbs.twimg.com/media/C-YSwA_XgAEOr25.jpg,
857263160327368704,This is Oscar and Oliver. Oliver shrunk Oscar. Oscar isn't pleased about it. Quite pupset tbh. Oliver doesn't seem to mind. Both 13/10 https://t.co/e3U4NReleC,Oscar,4934,21041,Twitter for iPhone,13.0,10.0,1,Samoyed,https://twitter.com/dog_rates/status/857263160327368704/photo/1,https://pbs.twimg.com/media/C-WcS4MXoAADrBU.jpg,
857029823797047296,This is Zeke. He performs group cheeky wink tutorials. Pawfect execution here. 12/10 would wink back https://t.co/uMH5CLjXJu,Zeke,4364,19910,Twitter for iPhone,12.0,10.0,2,Golden Retriever,"https://twitter.com/dog_rates/status/857029823797047296/photo/1,https://twitter.com/dog_rates/status/857029823797047296/photo/1",https://pbs.twimg.com/media/C-TIEwMW0AEjb55.jpg,
856543823941562368,This is Callie. She'll be your navigator today. Takes her job very seriously. Will shift for you. One ear always in the pupholder. 12/10 https://t.co/Bh9DtLhIBO,Callie,3131,17135,Twitter for iPhone,12.0,10.0,1,Boston Bull,https://twitter.com/dog_rates/status/856543823941562368/photo/1,https://pbs.twimg.com/media/C-MOEDCXYAEjp7o.jpg,
856282028240666624,"This is Cermet, Paesh, and Morple. They are absolute h*ckin superstars. Watered every day so they can grow. 14/10 for all https://t.co/GUefqUmZv8",Cermet,6841,29086,Twitter for iPhone,14.0,10.0,4,Chihuahua,"https://twitter.com/dog_rates/status/856282028240666624/photo/1,https://twitter.com/dog_rates/status/856282028240666624/photo/1,https://twitter.com/dog_rates/status/856282028240666624/photo/1,https://twitter.com/dog_rates/status/856282028240666624/photo/1",https://pbs.twimg.com/media/C-If9ZwXoAAfDX2.jpg,
855851453814013952,Here's a puppo participating in the #ScienceMarch. Cleverly disguising her own doggo agenda. 13/10 would keep the planet habitable for https://t.co/cMhq16isel,None,19196,47844,Twitter for iPhone,13.0,10.0,1,Flat-Coated Retriever,https://twitter.com/dog_rates/status/855851453814013952/photo/1,https://pbs.twimg.com/media/C-CYWrvWAAU8AXH.jpg,doggopuppo
855459453768019968,"Guys, we only rate dogs. This is quite clearly a bulbasaur. Please only send dogs. Thank you... 12/10 human used pet, it's super effective https://t.co/Xc7uj1C64x",None,8987,31657,Twitter for iPhone,12.0,10.0,2,Blenheim Spaniel,"https://twitter.com/dog_rates/status/855459453768019968/photo/1,https://twitter.com/dog_rates/status/855459453768019968/photo/1",https://pbs.twimg.com/media/C98z1ZAXsAEIFFn.jpg,
854732716440526848,This is Marlee. She fetched a flower and immediately requested that it be placed behind her ear. 12/10 elegant af https://t.co/nJztIEON5s,Marlee,6690,24188,Twitter for iPhone,12.0,10.0,1,Pembroke,"https://twitter.com/dog_rates/status/854732716440526848/photo/1,https://twitter.com/dog_rates/status/854732716440526848/photo/1,https://twitter.com/dog_rates/status/854732716440526848/photo/1,https://twitter.com/dog_rates/status/854732716440526848/photo/1",https://pbs.twimg.com/media/C9ye3b3WAAAlTo0.jpg,
854482394044301312,This is Arya. She can barely contain her excitement for more peanut butter. Also patriotic af. 13/10 https://t.co/AL4Ahm1Rm5,Arya,7608,31131,Twitter for iPhone,13.0,10.0,1,Chihuahua,https://twitter.com/dog_rates/status/854482394044301312/photo/1,https://pbs.twimg.com/media/C9u7MtmV0AA741s.jpg,
854365224396361728,This is Einstein. He's having a really good day. Hopes you are too. H*ckin nifty tongue. 13/10 would snug intensely https://t.co/mdaQhhfpv6,Einstein,5159,20046,Twitter for iPhone,13.0,10.0,1,Pembroke,"https://twitter.com/dog_rates/status/854365224396361728/photo/1,https://twitter.com/dog_rates/status/854365224396361728/photo/1",https://pbs.twimg.com/media/C9tQokgUIAEETSx.jpg,
854120357044912130,Sometimes you guys remind me just how impactful a pupper can be. Cooper will be remembered as a good boy by so many. 14/10 rest easy friend https://t.co/oBL7LEJEzR,None,8285,33911,Twitter for iPhone,14.0,10.0,4,Black-And-Tan Coonhound,"https://twitter.com/dog_rates/status/854120357044912130/photo/1,https://twitter.com/dog_rates/status/854120357044912130/photo/1,https://twitter.com/dog_rates/status/854120357044912130/photo/1,https://twitter.com/dog_rates/status/854120357044912130/photo/1",https://pbs.twimg.com/media/C9px7jyVwAAnmwN.jpg,pupper
854010172552949760,"At first I thought this was a shy doggo, but it's actually a Rare Canadian Floofer Owl. Amateurs would confuse the two. 11/10 only send dogs https://t.co/TXdT3tmuYk",None,3433,17169,Twitter for iPhone,11.0,10.0,1,English Springer,"https://twitter.com/dog_rates/status/854010172552949760/photo/1,https://twitter.com/dog_rates/status/854010172552949760/photo/1",https://pbs.twimg.com/media/C9oNt91WAAAFSLS.jpg,doggofloofer
853760880890318849,Say hello to Alice. I'm told she enjoys car rides and smells good. 12/10 would give her everything she could ever want https://t.co/yT4vw8y77x,Alice,6403,30414,Twitter for iPhone,12.0,10.0,1,Miniature Pinscher,https://twitter.com/dog_rates/status/853760880890318849/photo/1,https://pbs.twimg.com/media/C9kq_bbVwAAuRZd.jpg,
853639147608842240,A photographer took pictures before and after he told his bunny he's a good boy. Here are the results. 13/10 https://t.co/wiQZIsaWUe,None,11265,37198,Twitter for iPhone,13.0,10.0,1,German Shepherd,"https://twitter.com/dog_rates/status/853639147608842240/photo/1,https://twitter.com/dog_rates/status/853639147608842240/photo/1",https://pbs.twimg.com/media/C9i8RhhXoAAdkMT.jpg,
853299958564483072,This is Rumpole. He'll be your Uber driver this evening. Won't start driving until you buckle pup. 13/10 h*ckin safe good boy https://t.co/EX9Z3EXlVP,Rumpole,3928,16508,Twitter for iPhone,13.0,10.0,1,,"https://twitter.com/dog_rates/status/853299958564483072/photo/1,https://twitter.com/dog_rates/status/853299958564483072/photo/1",https://pbs.twimg.com/media/C9eHyF7XgAAOxPM.jpg,
852912242202992640,"Meet Benny. He likes being adorable and making fun of you while you're on the trampoline. 12/10 let's help him out

https://t.co/aVMjBqAy1x https://t.co/7gx2LksT3U",Benny,2037,9658,Twitter for iPhone,12.0,10.0,1,Great Dane,"https://www.gofundme.com/bennys-medical-bills,https://twitter.com/dog_rates/status/852912242202992640/photo/1,https://twitter.com/dog_rates/status/852912242202992640/photo/1",https://pbs.twimg.com/media/C9YnKK3VoAAxn1E.jpg,
852672615818899456,This is Aspen. She's never tasted a stick so succulent. On the verge of tears. A face of pure appreciation. 12/10 https://t.co/VlyBzOXHEW,Aspen,2388,15939,Twitter for iPhone,12.0,10.0,1,Golden Retriever,https://twitter.com/dog_rates/status/852672615818899456/photo/1,https://pbs.twimg.com/media/C9VNNp1XkAEWRFb.jpg,
852553447878664193,This is Jarod. He likes having his belly brushed. Tongue ejects when you hit the right spot. 13/10 downright h*ckin adorable https://t.co/ArnxkyD2kC,Jarod,3885,17492,Twitter for iPhone,13.0,10.0,1,Bloodhound,"https://twitter.com/dog_rates/status/852553447878664193/photo/1,https://twitter.com/dog_rates/status/852553447878664193/photo/1",https://pbs.twimg.com/media/C9Tg1bPW0AkAMDI.jpg,
852311364735569921,This is Wiggles. She would like you to spot her. Probably won't need your help but just in case. 13/10 powerful as h*ck https://t.co/2d370P0OEg,Wiggles,10961,35325,Twitter for iPhone,13.0,10.0,1,,https://twitter.com/dog_rates/status/852311364735569921/photo/1,https://pbs.twimg.com/media/C9QEqZ7XYAIR7fS.jpg,
852226086759018497,"Meet General. He wasn't content with the quality of his room. Requested to pupgrade, but was ignored. 14/10 look who just lost a customer https://t.co/NP5JW8LnmW",General,7570,21378,Twitter Web Client,14.0,10.0,1,,https://twitter.com/dog_rates/status/852226086759018497/video/1,https://pbs.twimg.com/ext_tw_video_thumb/852223481894903808/pu/img/JWNq40ol4DXvHoUP.jpg,
852189679701164033,This is Sailor. He has collected the best dirt in the area. As any good boy would. Under the impression you know what to do next. 12/10 https://t.co/jrFzScKWEG,Sailor,1741,12217,Twitter for iPhone,12.0,10.0,1,,https://twitter.com/dog_rates/status/852189679701164033/photo/1,https://pbs.twimg.com/media/C9OV99SXsAEmj1U.jpg,
851591660324737024,Oh jeez u did me quite the spook little fella. We normally don't rate triceratops but this one seems suspiciously good. 11/10 would pet well https://t.co/BMtfCmNbnS,None,3819,17300,Twitter for iPhone,11.0,10.0,1,Cardigan,https://twitter.com/dog_rates/status/851591660324737024/photo/1,https://pbs.twimg.com/media/C9F2FG5WAAAJ0iN.jpg,
851464819735769094,This is Iggy. He was a rescue dog killed in the Stockholm attack. His memorial started with a collar and four bones. It's grown a bit. 14/10 https://t.co/E4a0R9my1M,Iggy,7855,25944,Twitter for iPhone,14.0,10.0,2,,"https://twitter.com/dog_rates/status/851464819735769094/photo/1,https://twitter.com/dog_rates/status/851464819735769094/photo/1,https://twitter.com/dog_rates/status/851464819735769094/photo/1,https://twitter.com/dog_rates/status/851464819735769094/photo/1",https://pbs.twimg.com/media/C9ECujZXsAAPCSM.jpg,
851224888060895234,"Meet Snoop. His number one passion is sticking his head out of car windows, so he purchased some doggles. Stylish af. 13/10 happy travels https://t.co/iHYfZdz444",Snoop,6350,22090,Twitter for iPhone,13.0,10.0,3,,"https://twitter.com/dog_rates/status/851224888060895234/photo/1,https://twitter.com/dog_rates/status/851224888060895234/photo/1,https://twitter.com/dog_rates/status/851224888060895234/photo/1,https://twitter.com/dog_rates/status/851224888060895234/photo/1",https://pbs.twimg.com/media/C9AohFoWsAUmxDs.jpg,
850753642995093505,"This is Kyle. He made a joke about your shoes, then stuck his tongue out at you. Uncalled for. Step the h*ck up Kyle. 11/10 would forgive https://t.co/hLQ2Ilg2uN",Kyle,10352,33348,Twitter for iPhone,11.0,10.0,1,Pug,"https://twitter.com/dog_rates/status/850753642995093505/photo/1,https://twitter.com/dog_rates/status/850753642995093505/photo/1",https://pbs.twimg.com/media/C8576jrW0AEYWFy.jpg,
850380195714523136,This is Leo. He's a personal triathlon coach. Currently overseeing this athlete's push-pups. H*ckin brutal. 13/10 would do all he asks of me https://t.co/FXZQtBcnTO,Leo,2915,13994,Twitter for iPhone,13.0,10.0,1,Yorkshire Terrier,https://twitter.com/dog_rates/status/850380195714523136/video/1,https://pbs.twimg.com/ext_tw_video_thumb/850380153985355777/pu/img/lFouhg-EZvJs8eMr.jpg,
850145622816686080,This is Riley. He's making new friends. Jubilant as h*ck for the fun times ahead. 11/10 for all pups pictured https://t.co/PCX25VV78l,Riley,4244,17519,Twitter for iPhone,11.0,10.0,2,,"https://twitter.com/dog_rates/status/850145622816686080/photo/1,https://twitter.com/dog_rates/status/850145622816686080/photo/1,https://twitter.com/dog_rates/status/850145622816686080/photo/1,https://twitter.com/dog_rates/status/850145622816686080/photo/1",https://pbs.twimg.com/media/C8xS655XkAAv9vo.jpg,
850019790995546112,Say hello to Boomer. He's a sandy pupper. Having a h*ckin blast. 12/10 would pet passionately https://t.co/ecb3LvExde,Boomer,5459,21944,Twitter for iPhone,12.0,10.0,3,Shetland Sheepdog,"https://twitter.com/dog_rates/status/850019790995546112/photo/1,https://twitter.com/dog_rates/status/850019790995546112/photo/1,https://twitter.com/dog_rates/status/850019790995546112/photo/1",https://pbs.twimg.com/media/C8vgfTsXgAA561h.jpg,pupper
849776966551130114,Seriously guys? Again? We only rate dogs. Please stop submitting other things like this super good hammerhead shark. Thank you... 12/10 https://t.co/TCMC90mSOT,None,8404,32390,Twitter for iPhone,12.0,10.0,2,Chihuahua,"https://twitter.com/dog_rates/status/849776966551130114/photo/1,https://twitter.com/dog_rates/status/849776966551130114/photo/1",https://pbs.twimg.com/media/C8sDpDWWsAE5P08.jpg,
849412302885593088,This is Noosh. He noticed you were in the shower and thought you could use some company. 12/10 h*ckin loyal https://t.co/Uq3ChFgWA3,Noosh,3487,17039,Twitter for iPhone,12.0,10.0,4,Schipperke,"https://twitter.com/dog_rates/status/849412302885593088/photo/1,https://twitter.com/dog_rates/status/849412302885593088/photo/1,https://twitter.com/dog_rates/status/849412302885593088/photo/1,https://twitter.com/dog_rates/status/849412302885593088/photo/1",https://pbs.twimg.com/media/C8m3-iQVoAAETnF.jpg,
849336543269576704,"At first I thought this was a dog because of the sign, but it is clearly Wilson from Home Improvement. Please only send in dogs... 11/10 https://t.co/jqPk1BZ6xu",None,2101,12240,Twitter for iPhone,11.0,10.0,1,,https://twitter.com/dog_rates/status/849336543269576704/photo/1,https://pbs.twimg.com/media/C8lzFC4XcAAQxB4.jpg,
849051919805034497,This is Kevin. Kevin doesn't give a single h*ck. Will sit in the fountain if he wants to. 13/10 churlish af https://t.co/r6GjO6MbZz,Kevin,7396,32617,Twitter for iPhone,13.0,10.0,1,,https://twitter.com/dog_rates/status/849051919805034497/photo/1,https://pbs.twimg.com/media/C8hwNxbXYAAwyVG.jpg,
848690551926992896,Please stop sending in animals other than dogs. We only rate dogs. Not Furry Ecuadorian Sea Turtles. Thank you... 12/10 https://t.co/UOE79zb6VU,None,4826,27104,Twitter for iPhone,12.0,10.0,1,Flat-Coated Retriever,https://twitter.com/dog_rates/status/848690551926992896/photo/1,https://pbs.twimg.com/media/C8cnjHuXsAAoZQf.jpg,
848324959059550208,Meet Odin. He's supposed to be giving directions but he'd rather look at u like that. Should probably buckle pup. 12/10 distracting as h*ck https://t.co/1pSqUbLQ5Z,Odin,4037,20229,Twitter for iPhone,12.0,10.0,1,Malamute,https://twitter.com/dog_rates/status/848324959059550208/photo/1,https://pbs.twimg.com/media/C8XbDR1WAAAxND8.jpg,
848212111729840128,"This is Jerry. He's doing a distinguished tongue slip. Slightly patronizing tbh. You think you're better than us, Jerry? 6/10 hold me back https://t.co/DkOBbwulw1",Jerry,3444,17618,Twitter for iPhone,6.0,10.0,1,Bedlington Terrier,https://twitter.com/dog_rates/status/848212111729840128/photo/1,https://pbs.twimg.com/media/C8V0aI5V0AAgO9m.jpg,
847962785489326080,This is Georgie. He's very shy. Only puppears when called. Aggressively average at fetch. Unique front paws. Looks slippery. 10/10 would pet https://t.co/rcDs5LkiSj,Georgie,5730,25296,Twitter for iPhone,10.0,10.0,1,,https://twitter.com/dog_rates/status/847962785489326080/photo/1,https://pbs.twimg.com/media/C8SRpHNUIAARB3j.jpg,
847842811428974592,"This is Rontu. He is described as a pal, cuddle bug, protector and constant shadow. 12/10, but he needs your help

https://t.co/zK4cpKPFfU https://t.co/7Xvoalr798",Rontu,1522,5935,Twitter for iPhone,12.0,10.0,1,Bernese Mountain Dog,"https://www.gofundme.com/help-save-rontu,https://twitter.com/dog_rates/status/847842811428974592/photo/1",https://pbs.twimg.com/media/C8QkidrVYAQXQh7.jpg,
847606175596138505,This is Cannon. He just heard something behind him. Fr*ckin frightened af. 12/10 don't look back just run https://t.co/WTPBWT6Ux1,Cannon,3774,20208,Twitter for iPhone,12.0,10.0,1,Cardigan,https://twitter.com/dog_rates/status/847606175596138505/photo/1,https://pbs.twimg.com/media/C8NNUDBUMAE0XxJ.jpg,
847251039262605312,This is Furzey. He's doing an elevated sandy zoom. Adjusts ears to steer. 12/10 would pet mid flight https://t.co/zhbRIZQgnq,Furzey,4800,22036,Twitter for iPhone,12.0,10.0,1,Airedale,"https://twitter.com/dog_rates/status/847251039262605312/photo/1,https://twitter.com/dog_rates/status/847251039262605312/photo/1",https://pbs.twimg.com/media/C8IKUjAUwAEP-En.jpg,
847157206088847362,"Meet Daisy. She's been pup for adoption for months now but hasn't gotten any applications. 11/10 let's change that

https://t.co/Jlb9L0m3J0 https://t.co/Eh7fGFuy6r",Daisy,6572,21588,Twitter for iPhone,11.0,10.0,2,Staffordshire Bullterrier,"https://www.petfinder.com/petdetail/37334596,https://twitter.com/dog_rates/status/847157206088847362/photo/1,https://twitter.com/dog_rates/status/847157206088847362/photo/1",https://pbs.twimg.com/media/C8G0_CMWsAAjjAY.jpg,
847116187444137987,Unbelievable... We. Only. Rate. Dogs. Please stop sending in other things like this Blossoming Flop Kangaroo. Thank you... 11/10 https://t.co/EeeErAbso0,None,3583,23108,Twitter for iPhone,11.0,10.0,1,,https://twitter.com/dog_rates/status/847116187444137987/photo/1,https://pbs.twimg.com/media/C8GPrNDW4AAkLde.jpg,
846874817362120707,"This is Tuck. As you can see, he's rather h*ckin rare. Taken seriously until his legs are seen. Tail stuck in a permanent zoom. 13/10 https://t.co/P7PBGqrKSe",Tuck,4404,21685,Twitter for iPhone,13.0,10.0,2,Shetland Sheepdog,"https://twitter.com/dog_rates/status/846874817362120707/photo/1,https://twitter.com/dog_rates/status/846874817362120707/photo/1",https://pbs.twimg.com/media/C8C0JYHW0AAy-7u.jpg,
846514051647705089,This is Barney. He's an elder doggo. Hitches a ride when he gets tired. Waves goodbye before he leaves. 13/10 please come back soon https://t.co/cFAasDXauK,Barney,13076,48410,Twitter for iPhone,13.0,10.0,2,Golden Retriever,"https://twitter.com/dog_rates/status/846514051647705089/photo/1,https://twitter.com/dog_rates/status/846514051647705089/photo/1,https://twitter.com/dog_rates/status/846514051647705089/photo/1",https://pbs.twimg.com/media/C79sB4xXwAEvwKY.jpg,doggo
846153765933735936,This is Vixen. He really likes bananas. Steals them when he thinks nobody's watching. 13/10 opportunistic af https://t.co/a0CkS5ExFR,Vixen,10226,34394,Twitter for iPhone,13.0,10.0,1,Giant Schnauzer,"https://twitter.com/dog_rates/status/846153765933735936/photo/1,https://twitter.com/dog_rates/status/846153765933735936/photo/1",https://pbs.twimg.com/media/C74kWqoU8AEaf3v.jpg,
846042936437604353,Meet Jarvis. The snow pupsets him. Officially ready for summer. 12/10 would perform a chilly boop https://t.co/0hLkztpiOW,Jarvis,3224,17256,Twitter for iPhone,12.0,10.0,1,Golden Retriever,https://twitter.com/dog_rates/status/846042936437604353/photo/1,https://pbs.twimg.com/media/C72_iaUVUAEhZSn.jpg,
845812042753855489,We usually don't rate polar bears but this one seems extra good. Majestic as h*ck. 13/10 would hug for a while https://t.co/TLNexlqzXP,None,9894,31737,Twitter for iPhone,13.0,10.0,1,Samoyed,"https://twitter.com/dog_rates/status/845812042753855489/photo/1,https://twitter.com/dog_rates/status/845812042753855489/photo/1,https://twitter.com/dog_rates/status/845812042753855489/photo/1,https://twitter.com/dog_rates/status/845812042753855489/photo/1",https://pbs.twimg.com/media/C7ztkInW0AEh1CD.jpg,
845677943972139009,"C'mon guys. Please only send in dogs. We only rate dogs, not Exceptional-Tongued Peruvian Floor Bears. Thank you... 12/10 https://t.co/z30iQLiXNo",None,5365,27154,Twitter for iPhone,12.0,10.0,1,Chow,https://twitter.com/dog_rates/status/845677943972139009/photo/1,https://pbs.twimg.com/media/C7xzmngWkAAAp9C.jpg,
845397057150107648,"Say hello to Mimosa. She's an emotional support doggo who helps her owner with PTSD. 13/10, but she needs your help

https://t.co/L6mLzrd7Mx https://t.co/jMutBFdw5o",Mimosa,2072,8241,Twitter for iPhone,13.0,10.0,1,Dandie Dinmont,"https://www.gofundme.com/help-save-a-pup,https://twitter.com/dog_rates/status/845397057150107648/photo/1,https://twitter.com/dog_rates/status/845397057150107648/photo/1",https://pbs.twimg.com/media/C7t0IzLWkAINoft.jpg,doggo
